session_id,remote_ip,remote_port,host_name,resource_name,technical_subtitle,provider,country,service,total_bytes,first_seen,last_seen,status
"150.171.110.56:443","150.171.110.56","443","150.171.110.56","Risorsa Web","","","US","Port: 55352","143","19/08/2026, 14:44:28","19/08/2026, 14:44:28","closed"
"162.159.129.235:2096","162.159.129.235","2096","162.159.129.235","Risorsa Web","","","??","Port: 2096","496","19/08/2026, 14:44:09","19/08/2026, 14:44:26","closed"
"23.23.42.90:8882","23.23.42.90","8882","23.23.42.90","Risorsa Web","ec2-23-23-42-90.compute-1.amazonaws.com","Amazon AWS","US","Port: 57936","336","19/08/2026, 14:44:10","19/08/2026, 14:44:26","closed"
"192.168.1.152:40225","192.168.1.152","40225","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","19/08/2026, 14:44:26","19/08/2026, 14:44:26","closed"
"192.168.1.115:33235","192.168.1.115","33235","192.168.1.115","Risorsa Web","","","??","Port: 1900","1335","19/08/2026, 14:44:26","19/08/2026, 14:44:26","closed"
"192.168.1.115:48645","192.168.1.115","48645","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","19/08/2026, 14:44:26","19/08/2026, 14:44:26","closed"
"192.168.1.115:44543","192.168.1.115","44543","192.168.1.115","Risorsa Web","","","??","Port: 1900","1335","19/08/2026, 14:44:26","19/08/2026, 14:44:26","closed"
"192.168.1.115:58077","192.168.1.115","58077","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","19/08/2026, 14:44:26","19/08/2026, 14:44:26","closed"
"192.168.1.152:40187","192.168.1.152","40187","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","19/08/2026, 14:44:22","19/08/2026, 14:44:22","closed"
"142.251.156.4:443","142.251.156.4","443","youtube.com","youtube.com","","","US","Port: 59130","66344","19/08/2026, 14:44:09","19/08/2026, 14:44:20","closed"
"192.168.1.152:47605","192.168.1.152","47605","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","19/08/2026, 14:44:20","19/08/2026, 14:44:20","closed"
"192.168.1.152:60833","192.168.1.152","60833","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","19/08/2026, 14:44:15","19/08/2026, 14:44:15","closed"
"192.168.1.115:60374","192.168.1.115","60374","192.168.1.115","Risorsa Web","","","??","Port: 1900","1337","19/08/2026, 14:44:15","19/08/2026, 14:44:15","closed"
"192.168.1.115:50794","192.168.1.115","50794","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","19/08/2026, 14:44:15","19/08/2026, 14:44:15","closed"
"192.168.1.115:48041","192.168.1.115","48041","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","19/08/2026, 14:44:15","19/08/2026, 14:44:15","closed"
"192.168.1.115:45292","192.168.1.115","45292","192.168.1.115","Risorsa Web","","","??","Port: 1900","1337","19/08/2026, 14:44:15","19/08/2026, 14:44:15","closed"
"192.168.1.115:41856","192.168.1.115","41856","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","19/08/2026, 14:44:15","19/08/2026, 14:44:15","closed"
"192.168.1.115:59115","192.168.1.115","59115","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","19/08/2026, 14:44:15","19/08/2026, 14:44:15","closed"
"192.168.1.115:54841","192.168.1.115","54841","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","19/08/2026, 14:44:15","19/08/2026, 14:44:15","closed"
"192.168.1.152:52243","192.168.1.152","52243","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","19/08/2026, 14:44:13","19/08/2026, 14:44:13","closed"
"142.251.27.102:443","142.251.27.102","443","youtube.com","youtube.com","Google Infrastructure","Google Cloud","US","HTTPS","233","19/08/2026, 14:44:13","19/08/2026, 14:44:13","closed"
"192.168.1.115:36938","192.168.1.115","36938","192.168.1.115","Risorsa Web","","","??","Port: 1900","1333","19/08/2026, 14:44:10","19/08/2026, 14:44:10","closed"
"192.168.1.115:52955","192.168.1.115","52955","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","19/08/2026, 14:44:10","19/08/2026, 14:44:10","closed"
"192.168.1.115:44222","192.168.1.115","44222","192.168.1.115","Risorsa Web","","","??","Port: 1900","484","19/08/2026, 14:44:10","19/08/2026, 14:44:10","closed"
"192.168.1.115:50725","192.168.1.115","50725","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","19/08/2026, 14:44:10","19/08/2026, 14:44:10","closed"
"192.168.1.115:48905","192.168.1.115","48905","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","19/08/2026, 14:44:10","19/08/2026, 14:44:10","closed"
"192.168.1.115:57087","192.168.1.115","57087","192.168.1.115","Risorsa Web","","","??","Port: 1900","1333","19/08/2026, 14:44:10","19/08/2026, 14:44:10","closed"
"192.168.1.115:42585","192.168.1.115","42585","192.168.1.115","Risorsa Web","","","??","Port: 1900","462","19/08/2026, 14:44:10","19/08/2026, 14:44:10","closed"
"192.168.1.115:41926","192.168.1.115","41926","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","19/08/2026, 14:44:10","19/08/2026, 14:44:10","closed"
"192.168.1.115:46398","192.168.1.115","46398","192.168.1.115","Risorsa Web","","","??","Port: 1900","484","19/08/2026, 14:44:10","19/08/2026, 14:44:10","closed"
"192.168.1.115:36892","192.168.1.115","36892","192.168.1.115","Risorsa Web","","","??","Port: 1900","466","19/08/2026, 14:44:10","19/08/2026, 14:44:10","closed"
"192.168.1.115:58703","192.168.1.115","58703","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","19/08/2026, 14:44:10","19/08/2026, 14:44:10","closed"
"192.168.1.115:41348","192.168.1.115","41348","192.168.1.115","Risorsa Web","","","??","Port: 1900","1337","19/08/2026, 14:44:09","19/08/2026, 14:44:09","closed"
"192.168.1.115:34225","192.168.1.115","34225","192.168.1.115","Risorsa Web","","","??","Port: 1900","472","19/08/2026, 14:44:09","19/08/2026, 14:44:09","closed"
"192.168.1.152:47937","192.168.1.152","47937","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","19/08/2026, 14:44:09","19/08/2026, 14:44:09","closed"
"192.168.1.115:57693","192.168.1.115","57693","192.168.1.115","Risorsa Web","","","??","Port: 1900","1337","19/08/2026, 14:44:08","19/08/2026, 14:44:08","closed"
"192.168.1.115:46692","192.168.1.115","46692","192.168.1.115","Risorsa Web","","","??","Port: 1900","472","19/08/2026, 14:44:08","19/08/2026, 14:44:08","closed"
"172.217.23.86:443","172.217.23.86","443","youtube.com","youtube.com","Google Infrastructure","Google Cloud","US","HTTPS","233","19/08/2026, 14:44:08","19/08/2026, 14:44:08","closed"
"192.168.1.152:53496","192.168.1.152","53496","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","19/08/2026, 14:44:06","19/08/2026, 14:44:06","closed"
"192.168.1.115:56458","192.168.1.115","56458","192.168.1.115","Risorsa Web","","","??","Port: 1900","1335","19/08/2026, 14:44:05","19/08/2026, 14:44:05","closed"
"192.168.1.115:45543","192.168.1.115","45543","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","19/08/2026, 14:44:05","19/08/2026, 14:44:05","closed"
"192.168.1.152:45021","192.168.1.152","45021","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","19/08/2026, 14:44:03","19/08/2026, 14:44:03","closed"
"192.168.1.115:39446","192.168.1.115","39446","192.168.1.115","Risorsa Web","","","??","Port: 1900","1335","19/08/2026, 14:44:03","19/08/2026, 14:44:03","closed"
"192.168.1.115:60402","192.168.1.115","60402","192.168.1.115","Risorsa Web","","","??","Port: 1900","470","19/08/2026, 14:44:03","19/08/2026, 14:44:03","closed"
"192.168.1.152:35161","192.168.1.152","35161","samsung-2.homenet.telecomitalia.sm","samsung-2.homenet.telecomitalia.sm","telecomitalia.sm","","??","Port: 15600","63","19/08/2026, 14:44:00","19/08/2026, 14:44:00","closed"
